LeadID,CreatedAt,UpdatedAt,FirstContactAt,ConvertedAt,Phone,Country,Region,City,PreferredLanguage,CourseID,CourseNameRaw,ManagerID,LeadStatus,LeadStage,LeadTemperature,LeadScore,Source,Medium,Campaign,Content,Term,LandingPage,DeviceType,ReferrerDomain,FirstTouchSource,LastTouchSource,ExpectedCoursePrice,ExpectedCurrency,DiscountRequested,IsDuplicateCandidate,FullName_en,ManagerNameRaw_en,Email_en
LEAD0028540,2025-03-02 15:20:16,2025-04-02 06:35:51,2025-03-02 22:35:51,,+1815140982,United States,Austin Region,Austin,EN,CRS0004,Excel,MGR0004,LOST,Закрыто и не реализовано (нет нужного курса),COLD,24,organic,organic,,nan,nan,/ua/excel,MOBILE,google.com,organic,organic,9350.0,USD,True,True,Anіta Harchenko,Vasyl F.,anіta.harchenko457@yahoo.com
LEAD0028541,2025-03-02 16:21:25,2025-04-03 04:14:26,2025-04-02 00:40:39,2025-03-03 01:14:26,+380870307889,Ukraine,Lviv Oblast,Lviv,RU,CRS0001,ai-automation,MGR0006,WON,Успешно реализовано,WARM,51,facebook,cpc,search - qa - eu,ad_11,kw_20,/ua/ai-automation,DESKTOP,facebook.com,meta,meta,35900.0,UAH,True,True,Amvrosіj Smirnov,John Z.,amvrosіj.smirnov7754@gmail.com
LEAD0028542,2025-03-02 16:31:33,2025-05-02 06:35:15,2025-03-02 17:35:15,,+380493729703,Ukraine,Odesa Oblast,Odessa,RU,CRS0006,FullStack Java,MGR0004,IN PROGRESS,Заявка,WARM,45,telegram,broadcast,da_180526,ad_12,nan,/ua/fullstack,DESKTOP,t.me,telegram,telegram,38920.0,UAH,True,True,Christine Leżoń,Vasyl F.,christine.leżoń2245@gmail.com
LEAD0028543,2025-03-02 17:29:10,2025-02-18 02:22:20,2025-03-02 19:45:53,2025-02-16 23:22:20,+380107655198,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0005,Front-End,MGR0004,WON,Успешно реализовано,HOT,65,facebook,cpc,leads_dataanalytics-start_ua_may25,ad_13,kw_22,/ua/frontend,DESKTOP,facebook.com,meta,meta,31670.0,UAH,True,True,Kim Durlik,Vasyl F.,kim.durlik5591@outlook.com
LEAD0028544,2025-03-02 17:34:19,2025-02-24 16:50:40,2025-04-02 21:06:34,2025-02-22 04:50:40,+380215286009,Ukraine,Lviv Oblast,Lviv,RU,CRS0012,QA,MGR0006,WON,Успешно реализовано,HOT,63,google,cpc,da_free_course_v1,ad_14,kw_23,/ua/qa,MOBILE,google.com,google,Organic,32500.0,UAH,True,True,Svetozar Jones,John Z.,svetozar.jones8624@ukr.net
LEAD0028545,2025-03-02 00:00:00,2025-07-02 09:14:49,2025-04-02 20:14:49,,+380952396547,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0012,QA,MGR0005,LOST,Закрыто и не реализовано (перестал брать трубку),COLD,23,chatgpt.com,referral,da_free_course_v2,ad_15,nan,/ua/qa,MOBILE,chatgpt.com,chatgpt.com,chatgpt.com,30980.0,UAH,True,True,Dorota Garza,Ilarion D.,dorota.garza6981@icloud.com
LEAD0028546,2025-03-02 18:01:29,2025-06-02 16:33:39,2025-03-02 19:33:39,,+380390542557,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0012,QA-тестирование - online,MGR0004,IN PROGRESS,Принимает решение,WARM,66,facebook,cpc,pmax_eu,ad_16,kw_25,/ua/qa,MOBILE,facebook.com,meta,meta,35740.0,UAH,True,True,Michael Greene,Vasyl F.,michael.greene4888@gmail.com
LEAD0028547,2025-03-02 18:38:50,2025-06-02 01:38:39,2025-03-02 20:38:39,,+380365573656,Ukraine,Odesa Oblast,Odessa,RU,CRS0015,Data Analytics (Free Intro),MGR0004,LOST,Закрыто и не реализовано (не актуально),COLD,0,facebook,cpc,pmax_python_eu,ad_17,kw_26,/ua/data-analytics,MOBILE,facebook.com,meta,meta,0.0,UAH,True,True,Nancy Hernandez,Vasyl F.,nancy.hernandez2734@outlook.com
LEAD0028548,2025-03-02 19:16:01,2025-02-25 12:51:01,2025-03-02 20:16:26,2025-02-24 15:51:01,+49212734348,Germany,Munich Region,Munchen,DE,CRS0008,IT Start (Free),MGR0004,WON,Успешно реализовано,COLD,8,organic,organic,,nan,nan,/ua/start,MOBILE,google.com,organic,organic,0.0,EUR,True,True,Ol'Ga Knysak,Vasyl F.,ol'ga.knysak4523@yahoo.com
LEAD0028549,2025-03-02 19:26:45,2025-05-02 18:37:26,2025-04-02 12:37:26,,+48592591093,Poland,Krakow Region,Krakow,PL,CRS0001,AI Automation,MGR0006,LOST,Закрыто и не реализовано (не актуально),WARM,42,email,email,da_180526,ad_1,nan,/ua/ai-automation,MOBILE,nan,email,direct,39010.0,PLN,True,True,Sila Dziurla,John Z.,sila.dziurla1233@ukr.net
LEAD0028550,2025-03-02 19:42:49,2025-06-02 06:10:54,2025-03-02 20:10:54,,+380036765200,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0013,Web Design,MGR0004,LOST,Закрыто и не реализовано (передумал),COLD,22,telegram,broadcast,search - brand - ukraine,ad_2,nan,/ua/frontend,MOBILE,t.me,telegram,Telegram,26910.0,UAH,True,True,Lidia Shut'Ko,Vasyl F.,lidia.shut'ko1179@ukr.net
LEAD0028551,2025-03-02 19:46:11,2025-03-17 09:19:11,2025-03-02 20:55:41,2025-03-17 07:19:11,+380680585585,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0014,AI Automation Bundle,MGR0004,WON,Успешно реализовано,WARM,46,direct,notset,,nan,nan,/ua/ai-automation,DESKTOP,nan,direct,email,20530.0,UAH,True,True,Lisa Leonard,Vasyl F.,lisa.leonard7528@ukr.net
LEAD0028552,2025-03-02 20:07:44,2025-04-02 07:15:49,2025-04-02 01:15:49,,+380441836475,Ukraine,Lviv Oblast,Lviv,RU,CRS0006,FullStack Java,MGR0004,IN PROGRESS,Получил материалы,WARM,44,dou,referral,qa_060426,ad_4,nan,/ua/fullstack,MOBILE,dou.ua,dou,dou,36190.0,UAH,True,True,Fedot Ljashko,Vasyl F.,fedot.ljashko9163@gmail.com
LEAD0028553,2025-03-02 20:33:04,2025-02-06 00:00:00,2025-03-02 21:57:44,,+1481107115,United States,New York Region,New York,EN,CRS0011,QA Automation,MGR0004,IN PROGRESS,Записан на пробное занятие,COLD,17,google,cpc,Search - DevOps - Ukraine,ad_5,kw_32,/ua/qa,MOBILE,google.com,google,google,25930.0,USD,True,True,Tammy Stafford,Vasyl F.,tammy.stafford9897@gmail.com
LEAD0028554,2025-03-02 20:46:22,2025-02-24 11:41:45,,2025-02-23 00:41:45,+380205712966,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0001,AI Automation,MGR0005,WON,Успешно реализовано,COLD,34,email,email,Search - QA - EU,ad_6,nan,/ua/ai-automation,MOBILE,nan,email,email,39670.0,UAH,True,True,Tracey Scherban',Ilarion D.,tracey.scherban'5575@gmail.com
LEAD0028555,2025-02-03 00:00:00,2025-06-02 12:47:58,2025-04-02 00:47:58,,+48998544516,Poland,Krakow Region,Krakow,PL,CRS0014,AI Automation Bundle,MGR0004,LOST,Закрыто и не реализовано (недозвон),HOT,56,instagram,cpc,da_free_course_v2,ad_7,kw_34,/ua/ai-automation,DESKTOP,instagram.com,instagram,instagram,21900.0,PLN,True,True,Єvgen Semenova,Vasyl F.,єvgen.semenova1411@ukr.net
LEAD0028556,2025-03-02 22:11:49,2025-12-03 09:25:52,2025-05-02 00:02:45,2025-09-03 11:25:52,+44544810532,United Kingdom,Manchester Region,Manchester,EN,CRS0002,Data Analytics,MGR0006,WON,Успешно реализовано,HOT,88,facebook,cpc,Conv_Вебінар-Грант_UA_Oct24,ad_8,kw_35,/ua/data-analytics,MOBILE,facebook.com,meta,meta,34530.0,EUR,True,True,Nadіja Walker,John Z.,nadіja.walker8521@gmail.com
LEAD0028557,2025-03-02 22:16:52,2025-05-02 21:06:39,2025-04-02 11:06:39,,+380330743437,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0012,QA,MGR0006,LOST,Закрыто и не реализовано (дорого),WARM,65,organic,organic,,nan,nan,/ua/qa,TABLET,google.com,organic,organic,30780.0,UAH,True,True,Boris Gonzalez,John Z.,boris.gonzalez5498@outlook.com
LEAD0028558,2025-03-02 23:03:15,2025-06-02 10:06:21,2025-04-02 01:06:21,,+49946045845,Germany,Munich Region,,DE,CRS0002,Data Analytics,MGR0004,IN PROGRESS,Заявка,WARM,59,email,email,pmax_1_1_ua,ad_10,nan,/ua/data-analytics,DESKTOP,nan,email,email,38700.0,EUR,True,True,Christopher David,Vasyl F.,christopher.david541@ukr.net
LEAD0028559,2025-03-02 23:05:22,2025-06-02 00:00:00,2025-04-02 05:58:36,,+380639929364,Ukraine,Odesa Oblast,Odessa,UA,CRS0008,IT Start (Free),MGR0007,LOST,Закрыто и не реализовано (передумал),COLD,26,facebook,cpc,ai-web-v2,ad_11,kw_38,/ua/start,MOBILE,facebook.com,meta,meta,0.0,UAH,True,True,Vіtalіj Payne,Orest K.,vіtalіj.payne8423@gmail.com
LEAD0028560,2025-03-02 23:12:18,2025-02-26 23:49:17,2025-04-02 05:48:28,2025-02-24 11:49:17,+380669731812,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0010,	Python,MGR0006,WON,Успешно реализовано,COLD,12,direct,notset,,nan,nan,/ua/python,TABLET,nan,direct,direct,27120.0,UAH,True,True,Rostislav Arhipenko,John Z.,rostislav.arhipenko5133 @ gmail.com
LEAD0028561,2025-03-02 00:00:00,2025-05-02 17:34:18,2025-04-02 10:34:18,,+48696069099,Poland,Gdansk Region,Gdansk,UA,CRS0017,QA Engineer,MGR0005,IN PROGRESS,Приглашен на ивент,COLD,25,google,cpc,Search- Курс AI - RU,ad_13,kw_0,/ua/qa,MOBILE,google.com,google,direct,28910.0,PLN,True,True,Kacper Montoya,Ilarion .D,kacper.montoya963@gmail.com
LEAD0028562,2025-03-02 23:38:25,2025-04-02 19:50:51,2025-04-02 03:50:51,,+380229838558,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0007,FullStack Python,MGR0004,IN PROGRESS,Заявка,WARM,45,organic,organic,,nan,nan,/ua/fullstack,DESKTOP,google.com,organic,organic,45180.0,UAH,True,True,Adrianna Martinez,Vasyl F.,adrianna.martinez2617@gmail.com
LEAD0028563,2025-03-02 23:45:26,2025-05-02 21:25:51,2025-02-04 00:00:00,,+1186319578,United States,Chicago Region,Chicago,EN,CRS0014,AI Automation Bundle,MGR0005,LOST,Закрыто и не реализовано (передумал),COLD,13,referral,referral,,nan,nan,/ua/ai-automation,MOBILE,prog.academy,referral,Referral,22650.0,USD,True,True,Vіktor Tomzik,Ilarion D.,vіktor.tomzik1636@yahoo.com
LEAD0028564,2025-04-02 00:39:49,2025-06-02 14:45:04,2025-02-04 00:00:00,,+380518767834,Ukraine,Kharkiv Oblast,Kharkiv,UA,CRS0003,DevOps,MGR0005,LOST,Закрыто и не реализовано (спам),HOT,78,google,cpc,Fullstack,ad_16,kw_3,/ua/devops,DESKTOP,google.com,google,google,54170.0,UAH,True,True,Ippolit Rogova,Ilarion D.,ippolit.rogova8977@ukr.net
LEAD0028565,2025-04-02 01:11:26,2025-02-27 21:36:07,2025-04-02 04:46:40,2025-02-25 12:36:07,+380032333895,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0015,Data Analytics (Free Intro),MGR0004,WON,Успешно реализовано,COLD,28,google,cpc,52668241941290,ad_17,kw_4,/ua/data-analytics,DESKTOP,google.com,google,google,0.0,UAH,True,True,Jerzy Lupіj,Vasyl F.,jerzy.lupіj7066@icloud.com
LEAD0028566,2025-04-02 01:22:08,2025-12-02 23:35:00,2025-04-02 07:44:01,2025-12-02 00:35:00,+380799552926,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0017,QA Engineer,MGR0006,WON,Успешно реализовано,COLD,30,organic,organic,,nan,nan,/ua/qa,TABLET,google.com,organic,organic,27950.0,UAH,True,True,Spiridon Phillips,John Z.,spiridon.phillips9221@gmail.com
LEAD0028567,2025-04-02 01:28:49,2025-05-02 09:25:48,2025-04-02 02:25:48,,+380022173088,Ukraine,Odesa Oblast,Odessa,UA,CRS0013,Web Design,MGR0007,LOST,Закрыто и не реализовано (перестал отвечать в чате),COLD,18,organic,organic,,nan,nan,/ua/frontend,MOBILE,google.com,organic,organic,24660.0,UAH,True,True,Nazar Wilson,Orest K.,nazar.wilson4524@gmail.com
LEAD0028568,2025-04-02 02:46:05,2025-05-02 23:43:45,2025-04-02 08:43:45,,+380588903380,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0002,Data Analytics,MGR0005,IN PROGRESS,"ЯЩ (я еще горячий, но уже остываю)",WARM,63,instagram,cpc,search - Курс data analytics - eu,ad_2,kw_7,/ua/data-analytics,DESKTOP,instagram.com,instagram,instagram,35870.0,UAH,True,True,Łukasz Vance,Ilarion D.,łukasz.vance9928@ukr.net
LEAD0028569,2025-04-02 02:53:43,2025-07-02 01:53:43,,,notset,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0003,DeevOps,MGR0005,IN PROGRESS,Принимает решение,COLD,32,email,email,python_260526,ad_3,nan,/ua/devops,MOBILE,nan,email,email,50490.0,UAH,True,True,Henry Arhipenko,Ilarion D.,henry.arhipenko1786@gmail.com
LEAD0028570,2025-04-02 03:00:47,2025-04-02 16:22:44,,,+380232931569,Ukraine,Lviv Oblast,Lviv,UA,CRS0011,QA Auto - online,MGR0004,LOST,Закрыто и не реализовано (передумал),COLD,25,google,cpc,all,ad_4,kw_9,/ua/qa,MOBILE,google.com,google,google,29310.0,UAH,True,True,Isidor Maciocha,Vasyl F.,isidor.maciocha1217@yahoo.com
LEAD0028571,2025-04-02 03:31:31,2025-03-03 01:07:29,2025-04-02 06:33:41,2025-02-28 10:07:29,+420864548022,Czech Republic,Brno Region,Brno,CS,CRS0002,Data Analytics,MGR0007,WON,Успешно реализовано,WARM,44,referral,referral,,nan,nan,/ua/data-analytics,MOBILE,prog.academy,referral,Referral,36620.0,CZK,True,True,Misty Tverdohlіb,Orest K.,misty.tverdohlіb1154@icloud.com
LEAD0028572,2025-04-02 04:04:19,2025-07-02 10:38:30,2025-04-02 14:38:30,,+44828263727,United Kingdom,Manchester Region,Manchester,EN,CRS0005,Front-End,MGR0003,LOST,Закрыто и не реализовано (перестал брать трубку),COLD,20,instagram,cpc,test_1,ad_6,kw_11,/ua/frontend,TABLET,instagram.com,instagram,instagram,26580.0,EUR,True,True,Nikolaj Gillespie,Oksana B.,nikolaj.gillespie7914@icloud.com
LEAD0028573,2025-04-02 04:04:54,2025-05-02 10:25:29,2025-04-02 06:25:29,,+380160735001,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0002,Data Analytics,MGR0003,LOST,Закрыто и не реализовано (купил у конкурентов),COLD,17,email,email,all,ad_7,nan,/ua/data-analytics,MOBILE,nan,email,email,34430.0,UAH,True,True,Nan,Oksana B.,mark.musiała7929@ukr.net
LEAD0028574,2025-04-02 04:57:06,2025-02-17 09:53:54,2025-04-02 07:51:19,2025-02-15 15:53:54,+380033952444,Ukraine,Lviv Oblast,Lviv,UA,CRS0014,AI Automation Bundle,MGR0004,WON,Успешно реализовано,COLD,10,google,cpc,52635795949090,ad_8,kw_13,/ua/ai-automation,MOBILE,google.com,google,google,22190.0,UAH,True,True,Oskar Mordak,Vasyl F.,oskar.mordak6521@outlook.com
LEAD0028575,2025-04-02 05:02:47,2025-03-13 21:15:27,2025-04-02 06:17:22,2025-11-03 17:15:27,+380728040534,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0015,free-data-analytics,MGR0004,WON,Успешно реализовано,HOT,76,linkedin,social,ai_course_v1,ad_9,nan,/ua/data-analytics,DESKTOP,linkedin.com,linkedin,linkedin,0.0,UAH,True,True,Orhip Andrejko,Vasyl F.,orhip.andrejko2235@yahoo.com
LEAD0028576,2025-04-02 05:08:13,2025-04-02 11:12:56,2025-04-02 09:12:56,,+380484559639,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0015,Data Analytics (Free Intro),MGR0007,LOST,Закрыто и не реализовано (дорого),COLD,25,organic,organic,,nan,nan,/ua/data-analytics,MOBILE,google.com,organic,organic,0.0,UAH,True,True,Ustim Tokar,Orest K.,ustim.tokar4893@yahoo.com
LEAD0028577,2025-04-02 05:34:11,2025-02-23 08:02:33,2025-04-02 07:47:27,2025-02-21 11:02:33,+380491827718,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0004,Excle,MGR0004,WON,Успешно реализовано,HOT,44,google,cpc,52635795949090,ad_11,kw_16,/ua/excel,DESKTOP,google.com,google,google,8730.0,UAH,True,True,Irina Luna,Vasyl F.,irina.luna9902@gmail.com
LEAD0028578,2025-04-02 05:49:52,2025-02-26 08:47:08,2025-04-02 10:21:45,2025-02-25 00:47:08,notset,Ukraine,Lviv Oblast,Lviv,RU,CRS0012,QA,MGR0006,WON,Успешно реализовано,HOT,64,organic,organic,,nan,nan,/ua/qa,MOBILE,google.com,organic,email,32830.0,UAH,True,True,Gary Zykova,John Z.,gary.zykova1688@outlook.com
LEAD0028579,2025-04-02 06:32:28,2025-06-02 01:16:13,2025-04-02 08:16:13,,+380658597582,Ukraine,Kharkiv Oblast,Kharkiv,UA,CRS0012,QA,MGR0007,IN PROGRESS,Приглашен на ивент,HOT,84,direct,notset,,nan,nan,/ua/qa,DESKTOP,nan,direct,Direct,31440.0,UAH,True,True,Adam Doroba,Orest K.,adam.doroba3408@gmail.com
LEAD0028580,2025-04-02 06:39:54,2025-06-02 20:38:27,2025-04-02 20:38:27,,+380151860312,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0005,Front-End,MGR0006,LOST,Закрыто и не реализовано (недозвон),COLD,24,instagram,cpc,PMAX_BEZKOSHTOVNIJ_KURS_Z_DATA_ANALITIKI_UA,ad_14,kw_19,/ua/frontend,MOBILE,instagram.com,instagram,instagram,30380.0,UAH,True,True,Davyd Castillo,John Z.,davyd.castillo5373@outlook.com
LEAD0028581,2025-04-13 00:00:00,2025-02-06 00:00:00,2025-04-02 11:33:40,,+380838544203,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0004,Excel,MGR0003,LOST,Закрыто и не реализовано,WARM,41,facebook,cpc,da_free_course_v1,ad_15,kw_20,/ua/excel,DESKTOP,facebook.com,facebook,meta,9240.0,UAH,True,True,Manuel Shvachko,Oksana B.,manuel.shvachko3801@gmail.com
LEAD0028582,2025-04-02 07:16:13,2025-06-02 18:49:04,2025-04-02 07:49:04,,+48220345459,Poland,Warsaw Region,Warsawa,PL,CRS0002,Data Analytics,MGR0004,LOST,Закрыто и не реализовано (недозвон),COLD,26,google,cpc,Search - Курс Web Design - Ukraine,ad_16,kw_21,/ua/data-analytics,MOBILE,google.com,google,google,38360.0,PLN,True,True,Ashley Іvasjuk,Vasyl F.,ashley.іvasjuk3367@ukr.net
LEAD0028583,2025-04-02 07:25:54,2025-02-03 10:42:46,2025-04-02 09:21:25,2025-02-28 15:42:46,+380691949831,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0008,IT Start (Free),MGR0004,WON,Успешно реализовано,WARM,54,perplexity,referral,ai_0526,ad_17,nan,/ua/start,MOBILE,perplexity.ai,perplexity,perplexity,0.0,UAH,True,True,Brian Ejbozhenko,Vasyl F.,brian.ejbozhenko3637@gmail.com
LEAD0028584,2025-04-02 00:00:00,2025-05-02 01:47:15,2025-04-02 16:47:15,,+380753942653,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0014,AI Automation Bundle,MGR0003,LOST,Закрыто и не реализовано (дорого),WARM,53,telegram,broadcast,Leads_DataAnalytics-Start_UA_May25,ad_18,nan,/ua/ai-automation,MOBILE,t.me,telegram,referral,20470.0,UAH,True,True,Karen Blohina,Oksana B.,karen.blohina8245@yahoo.com
LEAD0028585,2025-04-02 08:48:03,2025-07-02 10:43:19,2025-04-02 13:43:19,,+380804476543,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0001,AI Automation,MGR0007,LOST,Закрыто и не реализовано,COLD,14,facebook,cpc,pmax_bezkoshtovnij_kurs_z_data_analitiki_ua,ad_1,kw_24,/ua/ai-automation,MOBILE,facebook.com,meta,meta,38500.0,UAH,True,True,Olga Kotov,Orest K.,olga.kotov5279@outlook.com
LEAD0028586,2025-04-02 08:53:05,2025-03-20 09:06:55,2025-04-02 09:26:21,2025-03-18 08:06:55,+1084974922,United States,New York Region,New York,EN,CRS0014,AI Automation Bundle,MGR0004,WON,Успешно реализовано,WARM,59,facebook,cpc,all_180124,ad_2,kw_25,/ua/ai-automation,MOBILE,facebook.com,meta,meta,20330.0,USD,True,True,Antoni Kaschenko,Vasyl F.,antoni.kaschenko9677@ukr.net
LEAD0028587,2025-04-02 09:05:00,2025-02-19 00:00:00,2025-05-02 13:37:34,2025-02-19 02:51:58,notset,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0016,Python Developer,MGR0006,WON,Успешно реализовано,WARM,52,organic,organic,,nan,nan,/ua/python,MOBILE,google.com,organic,organic,26800.0,UAH,True,True,Timothy Tret'Jakov,John Z.,timothy.tret'jakov439@outlook.com
LEAD0028588,2025-04-02 09:10:23,2025-05-02 10:22:21,2025-04-02 13:22:21,,+380750774712,Ukraine,Odesa Oblast,Odessa,UA,CRS0001,AI Automation,MGR0007,LOST,Закрыто и не реализовано (неправильный номер),COLD,32,organic,organic,,nan,nan,/ua/ai-automation,MOBILE,google.com,organic,organic,38410.0,UAH,True,True,Lee Majdak,Orest K.,lee.majdak5722@outlook.com
LEAD0028589,2025-04-02 09:27:37,2025-06-02 12:27:13,2025-04-02 13:27:13,,+49896583526,Germany,Hamburg Region,Hamburg,EN,CRS0014,ai-automation-gift,MGR0004,LOST,Закрыто и не реализовано (перестал отвечать в чате),HOT,52,email,email,search - курс data analytics - ukraine,ad_5,nan,/ua/ai-automation,MOBILE,nan,email,email,21270.0,EUR,True,True,Ada Valdez,Vasyl F.,ada.valdez3469@gmail.com
LEAD0028590,2025-04-02 10:26:35,2025-07-02 06:08:05,2025-04-02 12:08:05,,+380602373734,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0005,Front-End,MGR0004,LOST,Закрыто и не реализовано,WARM,47,facebook,cpc,pmax_python_eu,ad_6,kw_29,/ua/frontend,MOBILE,facebook.com,meta,meta,30390.0,UAH,True,True,Drew Watson,Vasyl F.,drew.watson7422@ukr.net
LEAD0028591,2025-04-02 10:30:53,2025-07-02 14:46:03,2025-05-02 08:46:03,,+380359897348,Ukraine,Odesa Oblast,Odessa,UA,CRS0003,DevOps,MGR0005,IN PROGRESS,Записан на пробное занятие,HOT,65,google,cpc,Search- Курс AI - RU,ad_7,kw_30,/ua/devops,MOBILE,google.com,google,google,52700.0,UAH,True,True,Barbara Vorontsova,Ilarion D.,barbara.vorontsova2125@icloud.com
LEAD0028592,2025-04-02 10:34:45,2025-06-02 11:44:47,2025-05-02 04:44:47,,+420658089340,Czech Republic,Brno Region,Brno,EN,CRS0012,QA,MGR0003,LOST,Закрыто и не реализовано (купил у конкурентов),COLD,9,google,cpc,pmax_1_1_ua,ad_8,kw_31,/ua/qa,TABLET,google.com,google,google,35680.0,CZK,True,True,Marko Babarichenko,Oksana B.,marko.babarichenko5801@gmail.com
LEAD0028593,2025-04-02 10:58:46,2025-05-02 06:40:29,2025-04-02 13:40:29,,+380744396976,Ukraine,Dnipro Oblast,Dnipro,UA,CRS0007,FullStack Python,MGR0003,LOST,Закрыто и не реализовано (дорого),COLD,51,instagram,cpc,qa_060426,ad_9,kw_32,/ua/fullstack,DESKTOP,instagram.com,instagram,instagram,40630.0,UAH,True,True,Juliusz Popov,Oksana B.,juliusz.popov8495@icloud.com
LEAD0028594,2025-04-02 11:32:20,2025-02-06 00:00:00,2025-04-02 14:47:44,,+380164812135,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0012,QA-тестирование,MGR0003,IN PROGRESS,Приглашен на ивент,COLD,15,direct,notset,,nan,nan,/ua/qa,DESKTOP,nan,direct,direct,29980.0,UAH,True,True,Przemysław Kim,Oksana B.,przemysław.kim8712@yahoo.com
LEAD0028595,2025-04-02 11:45:35,2025-05-02 10:53:08,2025-04-02 14:53:08,,+380910358683,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0005,Fronted-end - online,MGR0007,LOST,Закрыто и не реализовано,COLD,38,direct,notset,,nan,nan,/ua/frontend,DESKTOP,nan,direct,direct,31790.0,UAH,True,True,Ljubov Black,Orest K.,ljubov.black8164@outlook.com
LEAD0028596,2025-04-02 12:21:48,2025-02-17 00:39:02,2025-04-02 15:08:41,2025-02-15 21:39:02,+48625469290,Poland,Gdansk Region,Gdansk,PL,CRS0011,QA Automation,MGR0005,WON,Успешно реализовано,HOT,97,google,cpc,search_kursy_eu,ad_12,kw_35,/ua/qa,TABLET,google.com,google,google,27980.0,PLN,True,True,Martyn Sіrchenko,Ilarion D.,martyn.sіrchenko3320@yahoo.com
